station_id,station_name,year,month,temperature,humidity,precipitation,sunshine
155,창원,2015,3,8.9,51,69.5,508.555
155,창원,2015,4,13.9,64,196.3,469.275
155,창원,2015,5,19.3,61,134.0,681.06
155,창원,2015,6,21.2,76,77.0,524.1225
155,창원,2015,7,24.1,81,197.5,506.0625
155,창원,2015,8,25.4,81,116.7,511.07000000000005
155,창원,2015,9,20.9,75,88.9,214.77
155,창원,2015,10,16.4,65,40.2,490.13
155,창원,2015,11,11.8,73,85.2,249.99
155,창원,2015,12,5.5,59,41.0,276.08
155,창원,2016,1,0.6,50,40.5,311.83
155,창원,2016,2,4.1,46,73.2,404.75
155,창원,2016,3,8.9,59,81.6,494.27
155,창원,2016,4,14.7,66,263.0,547.48
155,창원,2016,5,19.4,64,123.7,670.96
155,창원,2016,6,22.5,80,108.8,558.7
155,창원,2016,7,26.3,87,181.8,598.93
155,창원,2016,8,27.3,77,110.0,642.99
155,창원,2016,9,22.2,84,522.7,359.05
155,창원,2016,10,17.4,76,215.8,344.22
155,창원,2016,11,9.8,62,35.1,308.42
155,창원,2016,12,5.4,55,136.8,295.09
155,창원,2017,1,2.6,47,7.2,358.57
155,창원,2017,2,4.1,46,42.5,417.93
155,창원,2017,3,8.0,54,19.9,520.43
155,창원,2017,4,15.1,62,128.2,615.31
155,창원,2017,5,19.7,63,31.1,727.14
155,창원,2017,6,22.1,72,58.7,701.64
155,창원,2017,7,27.1,88,162.4,569.55
155,창원,2017,8,27.3,82,227.9,593.87
155,창원,2017,9,22.2,75,104.8,492.9
155,창원,2017,10,17.5,72,81.4,385.58
155,창원,2017,11,9.7,54,0.0,365.63
155,창원,2017,12,2.0,45,15.2,329.31
155,창원,2018,1,0.3,46,26.7,345.92
155,창원,2018,2,2.6,38,32.6,401.9
155,창원,2018,3,9.1,67,186.0,498.56
155,창원,2018,4,14.4,67,119.3,585.93
155,창원,2018,5,18.1,76,145.0,573.34
155,창원,2018,6,21.7,80,194.8,603.37
155,창원,2018,7,27.1,84,146.0,670.19
155,창원,2018,8,27.5,83,243.7,525.49
155,창원,2018,9,21.3,82,216.4,381.42
155,창원,2018,10,15.1,69,146.2,455.43
155,창원,2018,11,10.1,65,23.7,339.45
155,창원,2018,12,3.2,51,26.9,296.07
155,창원,2019,1,2.4,43,8.3,356.56
155,창원,2019,2,4.5,51,46.0,174.76
155,창원,2019,3,9.2,54,54.7,325.58
155,창원,2019,4,12.6,58,91.3,477.48
155,창원,2019,5,18.9,56,131.1,714.78
155,창원,2019,6,21.0,73,324.0,623.48
155,창원,2019,7,24.4,80,265.7,493.78
155,창원,2019,8,26.7,76,87.9,522.87
155,창원,2019,9,22.7,77,252.0,319.28
155,창원,2019,10,17.4,66,254.8,378.01
155,창원,2019,11,11.1,59,36.4,303.78
155,창원,2019,12,4.7,52,34.8,256.57
155,창원,2020,1,4.6,55,112.6,233.19
155,창원,2020,2,5.4,56,64.2,347.25
155,창원,2020,3,9.3,54,37.9,512.57
155,창원,2020,4,11.9,49,59.1,626.33
155,창원,2020,5,17.9,68,78.8,610.88
155,창원,2020,6,22.8,71,278.9,636.31
155,창원,2020,7,22.4,85,524.1,359.02
155,창원,2020,8,27.5,81,193.1,523.05
155,창원,2020,9,21.5,73,241.7,407.11
155,창원,2020,10,16.0,57,20.5,428.99
155,창원,2020,11,10.7,54,55.6,296.71
155,창원,2020,12,2.6,47,6.3,283.07
155,창원,2021,1,1.4,50,14.3,288.84
155,창원,2021,2,5.5,48,36.9,352.42
155,창원,2021,3,10.4,60,177.1,475.47
155,창원,2021,4,14.1,53,86.5,586.64
155,창원,2021,5,17.7,64,147.9,588.66
155,창원,2021,6,21.8,74,140.6,598.2
155,창원,2021,7,26.5,77,521.2,598.42
155,창원,2021,8,26.2,77,413.0,493.79
155,창원,2021,9,22.5,74,92.2,341.15
155,창원,2021,10,17.4,66,25.0,417.24
155,창원,2021,11,10.8,56,53.5,309.66
155,창원,2021,12,4.2,50,2.4,283.0
155,창원,2022,1,2.0,39,0.0,317.99
155,창원,2022,2,2.3,37,0.0,399.01
155,창원,2022,3,9.5,57,135.0,438.43
155,창원,2022,4,14.6,57,102.1,577.33
155,창원,2022,5,19.1,53,2.4,727.23
155,창원,2022,6,22.1,75,194.0,529.93
155,창원,2022,7,26.7,76,167.9,594.59
155,창원,2022,8,26.4,78,224.6,460.29
155,창원,2022,9,22.5,69,156.0,411.18
155,창원,2022,10,16.5,60,9.8,437.05
155,창원,2022,11,12.5,55,46.0,306.5
155,창원,2022,12,1.6,44,12.1,279.3
155,창원,2023,1,2.0,48,68.6,308.24
155,창원,2023,2,4.9,50,24.0,338.43
155,창원,2023,3,10.9,57,57.6,477.81
155,창원,2023,4,14.1,59,116.3,524.42
155,창원,2023,5,18.0,70,299.4,544.11
155,창원,2023,6,22.5,75,209.1,599.37
155,창원,2023,7,25.7,83,471.7,451.25
155,창원,2023,8,27.7,76,506.8,558.66
155,창원,2023,9,24.1,76,268.7,405.28
155,창원,2023,10,17.0,60,4.0,437.82
155,창원,2023,11,10.3,55,51.2,317.48
155,창원,2023,12,4.7,57,83.7,252.86
155,창원,2024,1,3.3,54,34.1,292.07
155,창원,2024,2,6.0,66,160.2,254.16
155,창원,2024,3,8.8,57,117.2,465.11
155,창원,2024,4,15.7,69,149.7,475.77
155,창원,2024,5,19.0,64,169.1,699.7
155,창원,2024,6,23.1,73,177.7,589.97
155,창원,2024,7,26.9,85,227.0,496.09
155,창원,2024,8,29.0,77,133.4,655.65
155,창원,2024,9,26.5,76,541.0,484.13
155,창원,2024,10,18.8,74,200.4,365.67
155,창원,2024,11,12.4,65,107.0,304.85
155,창원,2024,12,4.9,48,0.0,319.83
155,창원,2025,1,2.9,51,4.8,339.3
155,창원,2025,2,2.3,44,24.8,411.71
155,창원,2025,3,9.6,57,39.9,464.03
155,창원,2025,4,14.4,63,86.8,593.86
155,창원,2025,5,17.6,73,137.4,589.83
155,창원,2025,6,23.3,75,188.2,613.68
155,창원,2025,7,27.6,76,256.4,698.82
155,창원,2025,8,28.1,81,160.8,602.71
155,창원,2025,9,24.9,80,135.5,404.64
155,창원,2025,10,18.8,76,110.8,326.0
